start_station_id,time_hour,start_lat,start_lng,start_borough,start_mode_landuse,temperature_2m_C,precipitation_mm,wind_speed_10m_kmh,hex_mta_entries,hex_mta_exits,predicted_gap
4301.07,2025-12-31 08:00:00,40.68273,-73.92926,BK,01,-2.4,0.0,19.2,0.0,0.0,4.126958
4307.13,2025-12-31 08:00:00,40.68280030000004,-73.99990419000004,BK,02,-2.4000000000000026,0.0,19.20000000000002,0.0,0.0,4.7106366
4310.06,2025-12-31 08:00:00,40.68282,-73.93488,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,3.6420662
4317.05,2025-12-31 08:00:00,40.68281000000001,-73.90623000000001,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,5.6671066
4319.07,2025-12-31 08:00:00,40.6823687,-73.94411799999996,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,7.038085
4322.06,2025-12-31 08:00:00,40.682564257596894,-73.9798977971077,BK,02,-2.400000000000002,0.0,19.200000000000017,0.0,0.0,8.589724
4327.09,2025-12-31 08:00:00,40.68402,-73.94976999999997,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,6.1831646
4330.09,2025-12-31 08:00:00,40.68435490000001,-73.98901629000008,BK,01,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,5.5218363
4339.01,2025-12-31 08:00:00,40.68498939999999,-73.99440328999995,BK,01,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,6.3622956
4345.11,2025-12-31 08:00:00,40.68323865460318,-73.96599590778351,BK,02,-2.39999999999999,0.0,19.19999999999992,0.0,0.0,7.460862
4348.07,2025-12-31 08:00:00,40.68304560000001,-74.00348558999998,BK,02,-2.4,0.0,19.2,0.0,0.0,6.8653774
4354.05,2025-12-31 08:00:00,40.68539567000001,-73.97431457999997,BK,02,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,5.2602835
4354.07,2025-12-31 08:00:00,40.68382603999999,-73.97632327999972,BK,02,-2.3999999999999866,0.0,19.199999999999893,0.0,0.0,9.03142
4362.04,2025-12-31 08:00:00,40.68537609999999,-73.98302135999994,BK,04,-2.400000000000002,0.0,19.200000000000017,0.0,0.0,6.810858
4366.01,2025-12-31 08:00:00,40.68565,-73.91563999999995,BK,01,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,3.6886094
4368.05,2025-12-31 08:00:00,40.68514430000002,-73.95380903999995,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,7.3794127
4371.01,2025-12-31 08:00:00,40.68542400997017,-73.99127773940563,BK,01,-2.400000000000002,0.0,19.200000000000017,0.0,0.0,7.5863442
4377.04,2025-12-31 08:00:00,40.684880000000014,-73.96304000000006,BK,02,-2.400000000000002,0.0,19.200000000000017,0.0,0.0,5.810652
4380.08,2025-12-31 08:00:00,40.68475140000005,-73.99917253999995,BK,02,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,4.41657
4386.07,2025-12-31 08:00:00,40.68595699999999,-73.97146800000003,BK,02,-2.4000000000000012,0.0,19.20000000000001,0.0,0.0,3.3457942
4392.04,2025-12-31 08:00:00,40.6851532,-73.94111,BK,01,-2.4,0.0,19.2,0.0,0.0,6.9143047
4395.07,2025-12-31 08:00:00,40.68506807308197,-73.97790759801863,BK,02,-2.399999999999993,0.0,19.199999999999942,0.0,0.0,10.655325
4404.10,2025-12-31 08:00:00,40.68496679999999,-73.98620771999987,BK,01,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,6.024459
4408.07,2025-12-31 08:00:00,40.684520000000006,-73.92011000000001,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.0243373
4410.02,2025-12-31 08:00:00,40.68636,-73.95678,BK,02,-2.4,0.0,19.2,0.0,0.0,4.0743713
4413.08,2025-12-31 08:00:00,40.68637099999996,-73.99383324000003,BK,01,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,5.772851
4416.10,2025-12-31 08:00:00,40.68713000000001,-73.93008,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,3.9838457
4422.04,2025-12-31 08:00:00,40.6859296,-74.00242363999999,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,5.6864448
4425.02,2025-12-31 08:00:00,40.686312,-73.935775,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.456487
4428.02,2025-12-31 08:00:00,40.68753405999997,-73.97265182999988,BK,02,-2.3999999999999932,0.0,19.199999999999946,0.0,0.0,7.2600207
4434.06,2025-12-31 08:00:00,40.686203,-73.94469400000001,BK,01,-2.4,0.0,19.2,0.0,0.0,8.079257
4437.01,2025-12-31 08:00:00,40.68683208000004,-73.97967720000008,BK,04,-2.4,0.0,19.2,0.0,0.0,5.68009
4441.06,2025-12-31 08:00:00,40.686610649508346,-73.91683218964887,BK,01,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,2.9768436
4446.01,2025-12-31 08:00:00,40.68674430000008,-73.99063168000006,BK,01,-2.3999999999999977,0.0,19.19999999999998,0.0,0.0,9.106667
4446.03,2025-12-31 08:00:00,40.68788093961269,-73.98939281702042,BK,01,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,6.0696993
4446.05,2025-12-31 08:00:00,40.68644419999999,-73.98759104000004,BK,01,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,4.68421
4450.06,2025-12-31 08:00:00,40.68705,-73.92338,BK,01,-2.4,0.0,19.2,0.0,0.0,5.4568343
4452.03,2025-12-31 08:00:00,40.686767929999945,-73.9592816799998,BK,02,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,6.4704127
4455.11,2025-12-31 08:00:00,40.6861758,-73.99645294999999,BK,02,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,7.1089582
4461.01,2025-12-31 08:00:00,40.68764484000002,-73.96968901999996,BK,02,-2.4000000000000012,0.0,19.20000000000001,0.0,0.0,6.4508743
4461.04,2025-12-31 08:00:00,40.68940747000004,-73.96885457999998,BK,02,-2.4000000000000026,0.0,19.20000000000002,0.0,0.0,8.107144
4467.03,2025-12-31 08:00:00,40.686722,-73.938988,BK,01,-2.4,0.0,19.2,0.0,0.0,6.4619093
4470.09,2025-12-31 08:00:00,40.68700231292624,-73.97664964199066,BK,04,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,9.171629
4474.01,2025-12-31 08:00:00,40.68858,-73.91227000000002,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,3.469694
4476.03,2025-12-31 08:00:00,40.690081500000005,-73.94791499999998,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,7.882681
4479.06,2025-12-31 08:00:00,40.689621887900046,-73.98304268719995,BK,04,-2.400000000000002,0.0,19.200000000000017,0.0,0.0,6.798871
4479.10,2025-12-31 08:00:00,40.68862629999989,-73.98519110000007,BK,04,-2.399999999999994,0.0,19.199999999999953,0.0,0.0,7.1300364
4483.10,2025-12-31 08:00:00,40.68822,-73.91966000000001,BK,01,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,3.8065345
4485.10,2025-12-31 08:00:00,40.688655,-73.955156,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,5.173592
4488.10,2025-12-31 08:00:00,40.688418855894945,-73.9931417101234,BK,02,-2.399999999999995,0.0,19.19999999999996,0.0,0.0,6.7448053
4491.09,2025-12-31 08:00:00,40.68813999999999,-73.92693000000001,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,6.8905315
4494.04,2025-12-31 08:00:00,40.68851534,-73.96476279999999,BK,02,-2.4,0.0,19.2,0.0,0.0,6.274495
4497.09,2025-12-31 08:00:00,40.68939520000002,-73.99951259999993,BK,02,-2.4000000000000017,0.0,19.200000000000014,0.0,0.0,6.16444
4500.07,2025-12-31 08:00:00,40.68973,-73.93353,BK,01,-2.4,0.0,19.2,0.0,0.0,5.664421
4510.04,2025-12-31 08:00:00,40.68949320000001,-73.94206099999998,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,6.170745
4513.06,2025-12-31 08:00:00,40.689888,-73.98101300000003,BK,04,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,4.7806115
4513.09,2025-12-31 08:00:00,40.69006499999989,-73.97877599999994,BK,04,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,6.962591
4519.02,2025-12-31 08:00:00,40.688333700000015,-73.950916,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,5.273023
4519.04,2025-12-31 08:00:00,40.690725489999984,-73.95133465000002,BK,02,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,7.9957733
4522.07,2025-12-31 08:00:00,40.68917000000005,-73.98860000000003,BK,02,-2.400000000000002,0.0,19.200000000000017,0.0,0.0,5.794528
4526.01,2025-12-31 08:00:00,40.69047,-73.92351099999998,BK,01,-2.4,0.0,19.2,0.0,0.0,3.4097414
4528.01,2025-12-31 08:00:00,40.690648070829425,-73.95746178925037,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,3.4428577
4534.06,2025-12-31 08:00:00,40.6904,-73.92769999999999,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,2.930601
4546.05,2025-12-31 08:00:00,40.69178229999993,-73.97372989999992,BK,02,-2.4000000000000035,0.0,19.200000000000028,0.0,0.0,6.7075453
4546.06,2025-12-31 08:00:00,40.68967018552256,-73.9752735512138,BK,04,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,9.056213
4553.04,2025-12-31 08:00:00,40.69128258,-73.94524159999997,BK,02,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,5.31684
4562.02,2025-12-31 08:00:00,40.690894,-73.955195,BK,02,-2.4000000000000004,0.0,19.200000000000003,0.0,0.0,5.864617
4565.07,2025-12-31 08:00:00,40.69103637489933,-73.99201065301895,BK,02,-2.3999999999999924,0.0,19.19999999999994,0.0,0.0,8.076959
4576.11,2025-12-31 08:00:00,40.69199251576342,-73.9325501024723,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.4435444
4587.02,2025-12-31 08:00:00,40.691780000000094,-73.97876999999983,BK,04,-2.399999999999994,0.0,19.199999999999953,0.0,0.0,6.747978
4591.04,2025-12-31 08:00:00,40.69055000000001,-73.91181000000002,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.456891
4593.05,2025-12-31 08:00:00,40.69302199999999,-73.94867999999998,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,6.407709
4596.05,2025-12-31 08:00:00,40.69221588999996,-73.98428439999999,BK,04,-2.4000000000000017,0.0,19.200000000000014,0.0,0.0,4.3754234
4596.09,2025-12-31 08:00:00,40.69236178,-73.98631745999994,BK,02,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,-0.7723019
4600.09,2025-12-31 08:00:00,40.69146,-73.92146000000001,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,2.7723851
4605.04,2025-12-31 08:00:00,40.692395019999985,-73.99337909000006,BK,02,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,12.5217285
4608.01,2025-12-31 08:00:00,40.69329000000002,-73.92851999999998,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.012413
4611.03,2025-12-31 08:00:00,40.69196035000004,-73.96536851000015,BK,02,-2.399999999999993,0.0,19.199999999999942,0.0,0.0,7.374591
4614.04,2025-12-31 08:00:00,40.69165182999997,-73.99997859999996,BK,01,-2.4000000000000017,0.0,19.200000000000014,0.0,0.0,8.787977
4617.01,2025-12-31 08:00:00,40.69237074,-73.93705428,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,5.370029
4620.02,2025-12-31 08:00:00,40.69308257000005,-73.97178913000006,BK,02,-2.400000000000002,0.0,19.200000000000017,0.0,0.0,5.6991525
4625.01,2025-12-31 08:00:00,40.693115000000006,-73.94314899999998,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,2.1697404
4628.05,2025-12-31 08:00:00,40.691965660000065,-73.98130180000028,BK,04,-2.399999999999995,0.0,19.19999999999996,0.0,0.0,11.928546
4628.07,2025-12-31 08:00:00,40.693534,-73.98190900000007,BK,02,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,4.391281
4632.10,2025-12-31 08:00:00,40.69295999999999,-73.91605000000001,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.6622677
4637.06,2025-12-31 08:00:00,40.69241829257854,-73.98949474096298,BK,02,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,7.3363986
4640.01,2025-12-31 08:00:00,40.69356000000001,-73.92524000000002,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.8546395
4645.04,2025-12-31 08:00:00,40.69400964865998,-73.99465128779411,BK,02,-2.4000000000000035,0.0,19.200000000000028,0.0,0.0,4.2349787
4648.03,2025-12-31 08:00:00,40.6938,-73.93114,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.0818267
4651.02,2025-12-31 08:00:00,40.69326099999998,-73.96889600000002,BK,02,-2.4000000000000004,0.0,19.200000000000003,0.0,0.0,6.8224497
4654.01,2025-12-31 08:00:00,40.695170000000005,-73.90310999999998,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.8824944
4659.02,2025-12-31 08:00:00,40.693270180000006,-73.97703873999995,BK,02,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,7.3958893
4663.02,2025-12-31 08:00:00,40.69385,-73.90974000000004,BK,02,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,3.7843723
4665.02,2025-12-31 08:00:00,40.69425403000001,-73.94626915000002,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,7.1968603
4668.08,2025-12-31 08:00:00,40.69474880999999,-73.98362464,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.2990136
4672.01,2025-12-31 08:00:00,40.695429999999995,-73.91959999999999,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,3.3797379
4677.01,2025-12-31 08:00:00,40.69597682999999,-73.99014892,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,7.568653
4677.06,2025-12-31 08:00:00,40.694271500000006,-73.9923272,BK,02,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,9.78392
4680.05,2025-12-31 08:00:00,40.69502,-73.92825000000002,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,1.6010996
4683.02,2025-12-31 08:00:00,40.69363137000002,-73.96223558000008,BK,02,-2.4000000000000026,0.0,19.20000000000002,0.0,0.0,6.6173167
4689.03,2025-12-31 08:00:00,40.69543999999998,-73.93222999999993,BK,01,-2.4000000000000012,0.0,19.20000000000001,0.0,0.0,2.5693316
4692.01,2025-12-31 08:00:00,40.69573398000008,-73.97129667999987,BK,02,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,6.601534
4700.06,2025-12-31 08:00:00,40.696089410000006,-73.97803415,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.0155754
4707.03,2025-12-31 08:00:00,40.69539817,-73.94954908,BK,02,-2.4,0.0,19.2,0.0,0.0,6.2857423
4707.04,2025-12-31 08:00:00,40.69527008,-73.95238108,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,3.5282466
4710.06,2025-12-31 08:00:00,40.695064999999936,-73.98716700000013,BK,02,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,5.8950777
4715.01,2025-12-31 08:00:00,40.69454608724603,-73.95801365375519,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,5.184253
4718.08,2025-12-31 08:00:00,40.69535693320223,-73.99344027042389,BK,02,-2.4000000000000004,0.0,19.200000000000003,0.0,0.0,5.432902
4718.11,2025-12-31 08:00:00,40.695224075120386,-73.99598850939161,BK,02,-2.4000000000000017,0.0,19.200000000000014,0.0,0.0,4.4615936
4724.03,2025-12-31 08:00:00,40.69610225999998,-73.96751036999996,BK,02,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,7.164892
4727.06,2025-12-31 08:00:00,40.69662,-73.90056000000001,BK,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,3.2639787
4732.04,2025-12-31 08:00:00,40.69580704999999,-73.97355569,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,5.4679465
4732.08,2025-12-31 08:00:00,40.69778700000001,-73.97373599999995,BK,02,-2.4000000000000017,0.0,19.200000000000014,0.0,0.0,8.059168
4743.04,2025-12-31 08:00:00,40.69714,-73.91566000000007,BK,02,-2.400000000000002,0.0,19.200000000000017,0.0,0.0,4.688005
4748.07,2025-12-31 08:00:00,40.696232971293156,-73.99142056703568,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,7.8657274
4759.02,2025-12-31 08:00:00,40.69757000000002,-73.93098000000005,BK,02,-2.4,0.0,19.2,0.0,0.0,3.530272
4762.04,2025-12-31 08:00:00,40.69794000000001,-73.96986848,BK,02,-2.4,0.0,19.2,0.0,0.0,7.0595884
4762.05,2025-12-31 08:00:00,40.697950315695394,-73.97077560424805,BK,02,-2.400000000000002,0.0,19.200000000000017,0.0,0.0,8.756022
4768.02,2025-12-31 08:00:00,40.698617000000006,-73.94134200000003,BK,02,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,6.401846
4771.07,2025-12-31 08:00:00,40.69792600000003,-73.97663000000007,BK,02,-2.4000000000000012,0.0,19.20000000000001,0.0,0.0,5.919194
4775.01,2025-12-31 08:00:00,40.69799999999999,-73.91269999999999,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,2.2243383
4784.02,2025-12-31 08:00:00,40.698568000000016,-73.91887700000002,BK,02,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,5.020259
4789.03,2025-12-31 08:00:00,40.69760126999999,-73.99344559000009,BK,02,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,7.4239273
4798.02,2025-12-31 08:00:00,40.69921999999999,-73.89795000000001,QN,01,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,2.1881073
4801.10,2025-12-31 08:00:00,40.697891000000006,-73.936642,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,5.5451164
4804.02,2025-12-31 08:00:00,40.699850000000005,-73.97141,BK,01,-2.4,0.0,19.2,0.0,0.0,17.316875
4812.02,2025-12-31 08:00:00,40.69839895,-73.98068914000001,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,8.125181
4812.04,2025-12-31 08:00:00,40.69956899999998,-73.97982700000006,BK,02,-2.4000000000000004,0.0,19.200000000000003,0.0,0.0,8.634523
4816.02,2025-12-31 08:00:00,40.69943,-73.91337,BK,02,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,3.3863168
4821.03,2025-12-31 08:00:00,40.700119000000065,-73.98620000000005,BK,02,-2.400000000000001,0.0,19.200000000000006,0.0,0.0,7.323677
4821.06,2025-12-31 08:00:00,40.69991755,-73.98971772999997,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,6.6708603
4824.03,2025-12-31 08:00:00,40.69930399999999,-73.92304400000006,BK,02,-2.4,0.0,19.2,0.0,0.0,4.297761
4826.04,2025-12-31 08:00:00,40.6991049,-73.960633406,BK,02,-2.4,0.0,19.2,0.0,0.0,5.3103127
4832.07,2025-12-31 08:00:00,40.70112,-73.93039,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,3.6658032
4837.03,2025-12-31 08:00:00,40.69969,-73.9022,QN,02,-2.4,0.0,19.2,0.0,0.0,3.1846857
4840.06,2025-12-31 08:00:00,40.70099000000002,-73.93921,BK,02,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,6.375948
4843.01,2025-12-31 08:00:00,40.69999748438851,-73.97440128028393,BK,01,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,10.233557
4853.06,2025-12-31 08:00:00,40.70133448066993,-73.98471236228943,BK,04,-2.4000000000000004,0.0,19.200000000000003,0.0,0.0,3.2789094
4871.02,2025-12-31 08:00:00,40.70067,-73.89907000000001,QN,01,-2.4,0.0,19.2,0.0,0.0,2.5684695
4883.03,2025-12-31 08:00:00,40.70166569999997,-73.94373029999998,BK,04,-2.4000000000000017,0.0,19.200000000000014,0.0,0.0,5.045598
4889.06,2025-12-31 08:00:00,40.701907,-74.01394200000003,MN,05,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,8.4412
4890.11,2025-12-31 08:00:00,40.70113,-73.91422,BK,02,-2.4,0.0,19.2,0.0,0.0,3.8792114
4892.02,2025-12-31 08:00:00,40.70272599999999,-73.94984,BK,04,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.888511
4895.03,2025-12-31 08:00:00,40.70246100000002,-73.98684199999994,BK,04,-2.4000000000000017,0.0,19.200000000000014,0.0,0.0,4.937029
4895.09,2025-12-31 08:00:00,40.7014031725772,-73.98672670125961,BK,04,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,6.6935754
4895.15,2025-12-31 08:00:00,40.70140463410644,-73.98768022656441,BK,04,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,5.3930845
4898.02,2025-12-31 08:00:00,40.70270000000003,-73.92094999999998,BK,02,-2.4,0.0,19.2,0.0,0.0,0.7684851
4903.09,2025-12-31 08:00:00,40.70270900000001,-73.99253,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,5.3908362
4906.07,2025-12-31 08:00:00,40.70299700000003,-73.92997000000003,BK,02,-2.4000000000000017,0.0,19.200000000000014,0.0,0.0,2.577005
4912.10,2025-12-31 08:00:00,40.70229,-73.90145,QN,02,-2.4,0.0,19.2,0.0,0.0,4.525536
4927.04,2025-12-31 08:00:00,40.70224000000003,-73.98257800000007,BK,04,-2.4000000000000026,0.0,19.20000000000002,0.0,0.0,3.1426625
4936.01,2025-12-31 08:00:00,40.70255088,-73.98940236,BK,04,-2.4000000000000017,0.0,19.200000000000014,0.0,0.0,8.286819
4939.07,2025-12-31 08:00:00,40.70201300000003,-73.923769,BK,02,-2.400000000000002,0.0,19.200000000000017,0.0,0.0,4.4660163
4947.04,2025-12-31 08:00:00,40.70283100000001,-73.93330000000002,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.5900307
4953.08,2025-12-31 08:00:00,40.70530999999996,-74.00613,MN,05,-2.4000000000000035,0.0,19.200000000000028,0.0,0.0,6.1310787
4954.07,2025-12-31 08:00:00,40.70408,-73.90408000000001,QN,02,-2.4,0.0,19.2,0.0,0.0,3.8444443
4956.09,2025-12-31 08:00:00,40.704613000000016,-73.94086500000002,BK,04,-2.4,0.0,19.2,0.0,0.0,5.3613315
4962.08,2025-12-31 08:00:00,40.703651819999926,-74.01167797000008,MN,05,-2.4000000000000035,0.0,19.200000000000028,0.0,0.0,6.899597
4962.09,2025-12-31 08:00:00,40.70314400000002,-74.01317800000005,MN,05,-2.400000000000002,0.0,19.200000000000017,0.0,0.0,7.6545763
4963.13,2025-12-31 08:00:00,40.70461,-73.91053999999998,BK,02,-2.4,0.0,19.2,0.0,0.0,3.4958558
4968.03,2025-12-31 08:00:00,40.70296934155274,-73.98469090461731,BK,04,-2.4000000000000026,0.0,19.20000000000002,0.0,0.0,7.240311
4971.01,2025-12-31 08:00:00,40.704876000000006,-73.91991099999998,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,1.7046508
4979.07,2025-12-31 08:00:00,40.70442499999999,-73.92835999999994,BK,02,-2.4,0.0,19.2,0.0,0.0,4.131484
4987.06,2025-12-31 08:00:00,40.70450799999999,-73.93510000000002,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,6.8827124
4993.02,2025-12-31 08:00:00,40.704717699999975,-74.00926026999997,MN,05,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,4.258889
4993.13,2025-12-31 08:00:00,40.703366866958696,-74.007867872715,MN,05,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,8.954321
4993.15,2025-12-31 08:00:00,40.704696678949716,-74.00803416967392,MN,05,-2.4000000000000035,0.0,19.200000000000028,0.0,0.0,5.236044
4996.08,2025-12-31 08:00:00,40.70510917999997,-73.94407279000005,BK,04,-2.4000000000000017,0.0,19.200000000000014,0.0,0.0,3.5723395
5001.08,2025-12-31 08:00:00,40.705692540000086,-74.01677684999983,MN,05,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,11.129448
5002.09,2025-12-31 08:00:00,40.70577,-73.91292,BK,02,-2.4,0.0,19.2,0.0,0.0,3.4656775
5004.02,2025-12-31 08:00:00,40.70538077,-73.94976518999998,BK,04,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,0.7256874
5018.06,2025-12-31 08:00:00,40.70539000000004,-73.92976,BK,02,-2.4000000000000026,0.0,19.20000000000002,0.0,0.0,3.8076456
5021.05,2025-12-31 08:00:00,40.706563674670925,-73.9683187007904,BK,02,-2.4,0.0,19.2,0.0,0.0,5.000129
5024.10,2025-12-31 08:00:00,40.706410755236135,-74.00559738278389,MN,05,-2.4000000000000004,0.0,19.200000000000003,0.0,0.0,9.584951
5027.02,2025-12-31 08:00:00,40.70551699999999,-73.93936,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,4.604924
5033.01,2025-12-31 08:00:00,40.70594513270873,-74.01321887969969,MN,05,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,11.047594
5036.06,2025-12-31 08:00:00,40.705833389999974,-73.94644577999999,BK,04,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,1.4421016
5045.05,2025-12-31 08:00:00,40.70684203101325,-73.9544353965357,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,3.3196826
5051.01,2025-12-31 08:00:00,40.70716500000002,-73.92371099999998,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,2.3397326
5051.02,2025-12-31 08:00:00,40.70538,-73.92535,BK,02,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,4.9994297
5053.01,2025-12-31 08:00:00,40.706731999999995,-73.96124099999999,BK,02,-2.4,0.0,19.2,0.0,0.0,4.280262
5059.02,2025-12-31 08:00:00,40.706236999999966,-73.93387100000011,BK,02,-2.400000000000004,0.0,19.20000000000003,0.0,0.0,5.4537444
5065.10,2025-12-31 08:00:00,40.70706456000001,-74.00731852999989,MN,05,-2.400000000000003,0.0,19.200000000000024,0.0,0.0,5.684025
5065.14,2025-12-31 08:00:00,40.70838000000003,-74.00494999999992,MN,05,-2.3999999999999977,0.0,19.19999999999998,0.0,0.0,7.355815
5068.02,2025-12-31 08:00:00,40.70767788,-73.94016171000013,BK,02,-2.4000000000000035,0.0,19.200000000000028,0.0,0.0,3.6267104
5073.07,2025-12-31 08:00:00,40.70806582380646,-74.0135595202446,MN,05,-2.399999999999999,0.0,19.199999999999992,0.0,0.0,6.6503754
5082.08,2025-12-31 08:00:00,40.70907,-73.92156999999999,QN,01,-2.4,0.0,19.2,0.0,0.0,5.712744
5084.03,2025-12-31 08:00:00,40.70708701,-73.95796783000002,BK,02,-2.4,0.0,19.2,0.0,0.0,5.333264
5099.02,2025-12-31 08:00:00,40.710190000000004,-73.93733999999999,BK,02,-2.3999999999999995,0.0,19.199999999999996,0.0,0.0,6.8685365
5105.09,2025-12-31 08:00:00,40.70858893999985,-74.00935482000018,MN,05,-2.3999999999999946,0.0,19.199999999999957,0.0,0.0,8.814997
5106.04,2025-12-31 08:00:00,40.709697,-73.907856,QN,02,-2.4,0.0,19.2,0.0,0.0,3.9806862
5114.06,2025-12-31 08:00:00,40.708346979999995,-74.0171344500001,MN,04,-2.4000000000000035,0.0,19.200000000000028,0.0,0.0,4.0150194
